date,p0,p1,p2,refit_date
2004-12-31,1.0,6.544675324759648e-33,7.948717691550994e-28,2004-12-31
2005-01-31,1.0,1.4231079454599552e-28,4.399263010440068e-22,2004-12-31
2005-02-28,1.0,1.3266793624075858e-23,8.201059845221023e-16,2004-12-31
2005-03-31,0.9999999973276417,1.5015604646730287e-27,2.6723584457705163e-09,2004-12-31
2005-04-30,0.9999999973788221,6.310516645684883e-28,2.621178419767975e-09,2004-12-31
2005-05-31,0.9999999997250164,3.5877438420399745e-38,2.749843688560414e-10,2004-12-31
2005-06-30,0.9999997406868689,6.525570809770193e-32,2.5931312950539526e-07,2004-12-31
2005-07-31,0.9999997230107838,4.7163670402473356e-14,2.7698917033027615e-07,2004-12-31
2005-08-31,0.9991351108816847,1.077204647465988e-24,0.0008648891183162002,2004-12-31
2005-09-30,0.9994350714847868,1.3714106647785699e-25,0.0005649285152115082,2004-12-31
2005-10-31,0.726886789417044,5.5668575115036026e-61,0.27311321058295845,2004-12-31
2005-11-30,0.9999999919418023,5.4494448890822066e-46,8.058196022841676e-09,2004-12-31
2005-12-31,1.6077691177938216e-32,1.0,2.9586359700202155e-19,2005-12-31
2006-01-31,3.488732978493312e-21,1.0,1.6503499943363526e-18,2005-12-31
2006-02-28,4.855798867389991e-15,0.9999999999999947,9.936025658199015e-16,2005-12-31
2006-03-31,6.167998372674415e-17,0.9999999999522338,4.776663935397624e-11,2005-12-31
2006-04-30,1.6604241241779604e-24,0.9999998498456815,1.5015431801017e-07,2005-12-31
2006-05-31,1.6616525731435884e-22,0.0005257641046091982,0.9994742358953914,2005-12-31
2006-06-30,2.2415242018583598e-24,0.9922743691908998,0.007725630809098924,2005-12-31
2006-07-31,4.4907421727315116e-20,0.741670635296925,0.25832936470307644,2005-12-31
2006-08-31,1.1025306293323281e-15,0.9999984243862676,1.5756137294812212e-06,2005-12-31
2006-09-30,9.476787768883138e-10,0.9999432138539626,5.678519835752573e-05,2005-12-31
2006-10-31,0.9716868268495479,0.028184180279168865,0.00012899287128426845,2005-12-31
2006-11-30,3.5848225479667076e-05,0.9998527395660927,0.00011141220842768167,2005-12-31
2006-12-31,5.365919082557676e-21,0.9999999999996678,3.313335583614535e-13,2006-12-31
2007-01-31,2.9726051146853104e-12,0.9999999872147463,1.2782280808497769e-08,2006-12-31
2007-02-28,1.2355696105196054e-14,0.9186513461176017,0.08134865388238663,2006-12-31
2007-03-31,6.034743381147556e-11,0.607852273840281,0.3921477260993723,2006-12-31
2007-04-30,7.365049044072273e-12,0.8774399706530538,0.12256002933958055,2006-12-31
2007-05-31,1.5718145874321237e-12,0.975311718401958,0.024688281596469665,2006-12-31
2007-06-30,3.5593633518286755e-15,0.8097522627898662,0.1902477372101304,2006-12-31
2007-07-31,1.0309490784036693e-21,0.0023942120309256828,0.9976057879690745,2006-12-31
2007-08-31,3.549129215353837e-24,0.015725872842969033,0.9842741271570304,2006-12-31
2007-09-30,2.7951671521219668e-21,0.9877487451186888,0.012251254881310658,2006-12-31
2007-10-31,1.7936281515357395e-22,0.9845725060074545,0.015427493992546209,2006-12-31
2007-11-30,3.7561824386032467e-32,0.999999219632996,7.803670046257546e-07,2006-12-31
2007-12-31,4.253205016039992e-33,0.9999999997219797,2.780202913494872e-10,2007-12-31
2008-01-31,9.827399257460332e-43,1.0,1.0582721329686381e-18,2007-12-31
2008-02-29,9.37458921375896e-49,1.0,3.3584292110250485e-27,2007-12-31
2008-03-31,6.595224586879181e-44,1.0,3.403095206606089e-21,2007-12-31
2008-04-30,4.594839035566562e-34,0.9999999999999947,5.46373318991918e-15,2007-12-31
2008-05-31,1.0767162885608986e-29,0.9999999997636309,2.3636976391494564e-10,2007-12-31
2008-06-30,2.5238721309046373e-38,0.9999999999807567,1.9242918090829443e-11,2007-12-31
2008-07-31,9.115740992340603e-43,0.9999999999988898,1.110758186533393e-12,2007-12-31
2008-08-31,7.995537778650229e-53,0.9999999999991331,8.665890155279899e-13,2007-12-31
2008-09-30,7.752559148287505e-55,0.9999999879585726,1.204142741243949e-08,2007-12-31
2008-10-31,3.1618812773313026e-59,0.9999999999879208,1.2077950563333045e-11,2007-12-31
2008-11-30,2.547396434315984e-62,0.9999999999999929,8.679793760172735e-15,2007-12-31
2008-12-31,5.52126345786405e-88,1.0,2.144157988818985e-24,2008-12-31
2009-01-31,1.602988743900222e-101,1.0,1.1920740040636076e-23,2008-12-31
2009-02-28,6.566036452076699e-108,1.0,5.2218046024715186e-24,2008-12-31
2009-03-31,5.2975859682389947e-138,1.0,1.3786501810629046e-21,2008-12-31
2009-04-30,8.429297983134619e-127,1.0,2.842020651411731e-18,2008-12-31
2009-05-31,5.38116727869672e-108,1.0,2.1009345300811995e-16,2008-12-31
2009-06-30,8.209150817362285e-104,1.0,8.740302773626108e-17,2008-12-31
2009-07-31,1.2332205619703963e-111,0.9999999999998863,1.1317935291233308e-13,2008-12-31
2009-08-31,5.004435502250284e-112,0.9999999999845048,1.5495022447417202e-11,2008-12-31
2009-09-30,2.555179617744188e-99,0.9998021831929474,0.00019781680705385955,2008-12-31
2009-10-31,8.667043018319143e-84,2.931451786985952e-14,0.9999999999999698,2008-12-31
2009-11-30,1.0629490391569702e-115,1.861172918335125e-12,0.9999999999981384,2008-12-31
2009-12-31,0.9999999988977013,8.325350633495457e-33,1.1022986929161371e-09,2009-12-31
2010-01-31,0.998839703474034,8.976524984367554e-26,0.0011602965259657938,2009-12-31
2010-02-28,0.1422156324019073,1.8654507197002625e-22,0.8577843675980928,2009-12-31
2010-03-31,0.00911314996603264,2.3828812651941898e-21,0.9908868500339674,2009-12-31
2010-04-30,0.0006096203040503215,3.1005543967828943e-17,0.9993903796959492,2009-12-31
2010-05-31,0.9945849925928864,0.005414979127678152,2.8279436872067348e-08,2009-12-31
2010-06-30,0.8034320548053243,0.19656794519466703,6.2833634294891666e-15,2009-12-31
2010-07-31,3.2371745558028727e-06,0.9999938912949837,2.871530457535041e-06,2009-12-31
2010-08-31,3.7161037372878943e-07,0.9999996283895969,2.850427218571122e-14,2009-12-31
2010-09-30,0.002820968916230458,0.996876418483585,0.00030261260018419115,2009-12-31
2010-10-31,4.158707979765147e-05,0.6348096221364886,0.3651487907837124,2009-12-31
