from_state,to_0,to_1,to_2
0,0.977052221276411,0.022947778723588965,1.5619215036787251e-69
1,0.02029199716545273,0.9797080028345473,4.158488867266304e-137
2,0.007999247620707866,5.026319118258377e-214,0.9920007523792921
