from_state,to_0,to_1,to_2
0,0.9489119459506345,0.03831714201337426,0.012770912035991093
1,0.01102067839171957,0.9889793216082804,6.325880947326738e-57
2,0.01147058208474427,7.335294046738837e-49,0.9885294179152557
