from_state,to_0,to_1,to_2
0,0.9593709778708457,0.010131749834953295,0.030497272294201034
1,0.006558030431458585,0.9803107248334233,0.013131244735118206
2,0.01525321353854522,0.022780599989334783,0.96196618647212
