from_state,to_0,to_1,to_2
0,0.9537666596501471,1.604605290745684e-89,0.04623334034985294
1,0.027445413049399743,0.9633093517339091,0.009245235216691194
2,0.005072941675032908,0.02003934699287098,0.9748877113320962
