from_state,to_0,to_1,to_2
0,0.9798204103289682,2.3218209962714312e-80,0.020179589671031794
1,0.008043196234412854,0.9919568037655871,6.291082334388762e-162
2,0.01891245056371233,9.330941213323276e-121,0.9810875494362877
