from_state,to_0,to_1,to_2
0,0.98485852414815,0.01514147585184999,0.0
1,0.03127123487352775,0.9687287651264722,3.70431947145346e-139
2,2.0359342673612993e-179,0.01639219341898712,0.9836078065810129
