from_state,to_0,to_1,to_2
0,0.9923003106972416,1.7659194222706104e-281,0.0076996893027585405
1,6.088417558307845e-102,0.9766213747153817,0.02337862528461835
2,0.027993204002828453,0.014038847696614832,0.9579679483005568
