date,turnover
2015-02-28,0.44718341912105014
2021-04-30,0.44639550361033625
2020-06-30,0.44040041203233055
2017-02-28,0.4280127754804439
2014-02-28,0.41788217713932607
2020-02-29,0.41785038689187964
2021-02-28,0.4132846519038859
2016-12-31,0.40882159289878434
2020-09-30,0.39760940050233506
2016-11-30,0.3770077250001583
