from_state,to_0,to_1,to_2
0,0.9491833081550929,0.020318030054827626,0.030498661790079443
1,0.038985567575062496,0.9610144324249376,6.275272734929427e-26
2,0.01091939598722137,0.005440018931666188,0.9836405850811125
