from_state,to_0,to_1,to_2
0,0.9620216081312174,1.423117598572065e-69,0.03797839186878254
1,4.36719977275222e-94,0.9919897198465023,0.008010280153497711
2,0.027211495346040393,5.2815083417002755e-55,0.9727885046539597
