from_state,to_0,to_1,to_2
0,0.950378283391981,6.86805007001411e-177,0.049621716608018965
1,2.67468888243619e-174,0.991795082479974,0.008204917520025886
2,0.06621362722016663,1.3262393072663023e-108,0.9337863727798335
