from_state,to_0,to_1,to_2
0,0.960717099619675,0.014090158309078907,0.02519274207124622
1,0.06996700459230774,0.9300329954076922,3.1860243032083325e-58
2,0.005972367806242419,0.011048811674337244,0.9829788205194204
