from_state,to_0,to_1,to_2
0,0.9405551157380028,0.029959003247452466,0.02948588101454468
1,0.04118747466047943,0.950632848282296,0.008179677057224536
2,0.005137023182470777,0.010302644525462517,0.9845603322920667
