from_state,to_0,to_1,to_2
0,0.9621736295269514,0.013726437915449695,0.024099932557598864
1,0.06955792809822885,0.9304420719017712,1.2324387330084416e-45
2,0.006649333255803687,0.012589930321680504,0.9807607364225158
