from_state,to_0,to_1,to_2
0,0.9524564820468371,0.02375050056868432,0.02379301738447852
1,4.3887478958921136e-26,0.9746995051088051,0.02530049489119489
2,0.008254425761947081,1.4888938313097577e-16,0.9917455742380529
