from_state,to_0,to_1,to_2
0,0.9625004200132624,0.013412836908044116,0.024086743078693348
1,0.07007293542001033,0.9299270645799896,2.065611310025001e-82
2,0.0057773808715197664,0.01078546896106009,0.9834371501674202
