from_state,to_0,to_1,to_2
0,0.9563420623363237,0.02182576003534709,0.021832177628329126
1,0.11086801541552437,0.8891319845844755,2.268658996649397e-146
2,0.017052021524141883,9.012496576306924e-112,0.982947978475858
