from_state,to_0,to_1,to_2
0,0.9715701177987501,0.014212703693539136,0.01421717850771069
1,0.1104636091163603,0.8895363908836398,9.671925929757745e-117
2,0.017221338769518847,1.708793110821498e-69,0.9827786612304811
