from_state,to_0,to_1,to_2
0,0.9518376543294518,0.02406076634821296,0.02410157932233522
1,4.581656624976398e-24,1.0,8.781503760154637e-38
2,0.011676382072114704,6.6517224343532694e-65,0.9883236179278853
