from_state,to_0,to_1,to_2
0,0.9554340513947317,0.011130466279203093,0.03343548232606508
1,8.60473151054211e-29,0.9667808617472771,0.03321913825272299
2,0.042277909372876746,6.210894855601885e-36,0.9577220906271232
