from_state,to_0,to_1,to_2
0,0.9785352045223803,8.157890065719373e-63,0.021464795477619647
1,1.0312072344422487e-127,0.9828460943758056,0.017153905624194395
2,6.940167731416021e-20,0.01816563548954057,0.9818343645104595
