date,p0,p1,p2,refit_date
2011-11-30,2.1884287021073036e-06,9.719743251746165e-08,0.9999977143738653,2010-12-31
2011-12-31,2.4039228453307354e-07,2.2963588477681462e-18,0.9999997596077154,2011-12-31
2012-01-31,2.031744424141476e-06,1.7085302273372369e-18,0.9999979682555759,2011-12-31
2012-02-29,1.6137891191760286e-07,1.0380482655230956e-18,0.9999998386210881,2011-12-31
2012-03-31,1.6668867455140314e-10,1.4405579099861292e-28,0.9999999998333113,2011-12-31
2012-04-30,4.741027932444389e-08,1.2347320660629606e-29,0.9999999525897207,2011-12-31
2012-05-31,2.435434532107726e-05,5.285660006240595e-23,0.999975645654679,2011-12-31
2012-06-30,2.0391489832100315e-05,9.4963406492288e-25,0.9999796085101679,2011-12-31
2012-07-31,0.0001667534481460734,2.4582879912157224e-20,0.9998332465518539,2011-12-31
2012-08-31,0.0001691271552208256,2.807887280732784e-14,0.9998308728447511,2011-12-31
2012-09-30,0.00018142111463442223,2.1992395845486394e-09,0.999818576686126,2011-12-31
2012-10-31,0.00010309619501940693,2.6867586686541092e-11,0.999896903778113,2011-12-31
2012-11-30,0.0005221948773049637,2.7655368506140375e-11,0.9994778050950397,2011-12-31
2012-12-31,0.004250561023223332,1.482810971171056e-10,0.9957494388284956,2012-12-31
2013-01-31,0.0004143624601894961,1.8752427476812853e-11,0.999585637521058,2012-12-31
2013-02-28,0.0005747769864816679,2.528510021321574e-12,0.9994252230109898,2012-12-31
2013-03-31,0.00019034769144604877,7.704807609338137e-15,0.9998096523085462,2012-12-31
2013-04-30,0.002042079958634993,1.6666345185707676e-15,0.9979579200413633,2012-12-31
2013-05-31,0.0002058957009542554,9.149151180451192e-11,0.9997941042075542,2012-12-31
2013-06-30,5.732511929555538e-06,8.570055809705119e-11,0.9999942674023699,2012-12-31
2013-07-31,3.2202938932440256e-06,1.2800128956899883e-14,0.9999967797060939,2012-12-31
2013-08-31,1.4387781230251396e-06,2.0045069931100603e-14,0.9999985612218569,2012-12-31
2013-09-30,2.2115919658688314e-06,6.988543770290867e-16,0.9999977884080334,2012-12-31
2013-10-31,2.620801913135963e-06,1.3281527733372556e-17,0.9999973791980868,2012-12-31
2013-11-30,6.837942240031238e-07,1.0049131994734537e-21,0.999999316205776,2012-12-31
2013-12-31,1.6725624105199047e-11,8.924467514582225e-28,0.9999999999832744,2013-12-31
2014-01-31,1.0227402207029156e-09,1.2108799576747738e-24,0.9999999989772598,2013-12-31
2014-02-28,2.5143836897899415e-09,4.466911263360262e-23,0.9999999974856163,2013-12-31
2014-03-31,6.704817724313501e-09,9.882929341780129e-23,0.9999999932951823,2013-12-31
2014-04-30,1.0241052692764698e-08,5.696257082000268e-24,0.9999999897589473,2013-12-31
2014-05-31,9.31209322858562e-08,3.077617472793419e-23,0.9999999068790677,2013-12-31
2014-06-30,7.444582724685511e-08,2.6820819744218975e-23,0.9999999255541727,2013-12-31
2014-07-31,5.4603938623432367e-08,1.5596043650515945e-20,0.9999999453960614,2013-12-31
2014-08-31,3.513790624158008e-07,1.722290611589109e-27,0.9999996486209376,2013-12-31
2014-09-30,1.7623307090303273e-07,7.149955473356456e-22,0.9999998237669291,2013-12-31
2014-10-31,5.246330694655624e-07,6.85762722130086e-26,0.9999994753669306,2013-12-31
2014-11-30,3.385738421968738e-06,6.204579740262794e-29,0.999996614261578,2013-12-31
2014-12-31,3.089120474887586e-11,1.0487906167317466e-19,0.9999999999691087,2014-12-31
2015-01-31,3.1545343175962234e-12,1.0535777140981809e-16,0.9999999999968454,2014-12-31
2015-02-28,2.9027155629637556e-09,2.0049223365608884e-23,0.9999999970972845,2014-12-31
2015-03-31,1.886289351999608e-10,1.0607626253378401e-20,0.9999999998113711,2014-12-31
2015-04-30,2.437111361564311e-08,2.066146340222093e-16,0.9999999756288862,2014-12-31
2015-05-31,5.1524720748887336e-08,1.922152728273087e-17,0.9999999484752792,2014-12-31
2015-06-30,9.618648958272505e-08,6.601525051264402e-13,0.9999999038128502,2014-12-31
2015-07-31,9.04380459606895e-08,2.195230513228008e-21,0.9999999095619541,2014-12-31
2015-08-31,4.272495030857093e-08,8.545594630468456e-09,0.9999999487294551,2014-12-31
2015-09-30,5.669682201588096e-09,5.635484609227031e-09,0.9999999886948332,2014-12-31
2015-10-31,2.514123405253414e-07,8.351462020419591e-11,0.9999997485041449,2014-12-31
2015-11-30,6.265269131990697e-07,2.806392309418308e-09,0.9999993706666945,2014-12-31
2015-12-31,0.9999202902902793,6.121001010033264e-08,7.964849971065765e-05,2015-12-31
2016-01-31,0.9995624194920015,4.342213243647931e-06,0.00043323829475476065,2015-12-31
2016-02-29,0.9974669330432966,1.1248740999652592e-07,0.0025329544692934193,2015-12-31
2016-03-31,0.999809145429711,4.996880008771805e-06,0.00018585769028026634,2015-12-31
2016-04-30,0.9881923586870192,0.00027011231116600136,0.011537529001814846,2015-12-31
2016-05-31,0.9986608282312808,7.499008743198456e-07,0.0013384218678449363,2015-12-31
2016-06-30,0.9200761571636041,3.275486564161311e-06,0.07992056734983173,2015-12-31
2016-07-31,0.9947155633594378,1.223213813800336e-07,0.005284314319180811,2015-12-31
2016-08-31,0.9995934797187068,2.421847022858087e-06,0.0004040984342702999,2015-12-31
2016-09-30,0.9997883130297716,0.00014012806673938195,7.155890348899599e-05,2015-12-31
2016-10-31,0.9961986279611394,0.0001769595029237227,0.003624412535936866,2015-12-31
2016-11-30,0.9999302663475473,4.760227211896269e-06,6.497342524076101e-05,2015-12-31
2016-12-31,0.9998175809432568,1.664983930792852e-11,0.00018241904009335243,2016-12-31
2017-01-31,0.9954850913441673,3.575724292609479e-08,0.004514872898589737,2016-12-31
2017-02-28,0.9995190254348504,7.035366700364901e-09,0.00048096752978279175,2016-12-31
2017-03-31,0.9995613755912123,3.488003990626165e-11,0.00043862437390769363,2016-12-31
2017-04-30,0.9965526673674895,3.677002068637833e-16,0.0034473326325101675,2016-12-31
2017-05-31,0.9144689374202483,4.318451151561606e-12,0.08553106257543315,2016-12-31
2017-06-30,0.41883457121757617,7.835870554014805e-12,0.581165428774588,2016-12-31
2017-07-31,0.045328162344791215,4.128241724902991e-09,0.9546718335269672,2016-12-31
2017-08-31,0.0019615279814865546,1.2220146493943643e-10,0.9980384718963119,2016-12-31
2017-09-30,0.00038611765310401906,2.5077296663839437e-11,0.9996138823218187,2016-12-31
2017-10-31,0.00023512251350746573,2.3877633417959416e-11,0.9997648774626149,2016-12-31
2017-11-30,7.36397554038294e-07,4.4637953735533287e-11,0.999999263557808,2016-12-31
2017-12-31,9.581521339110725e-06,8.178548871740466e-16,0.9999904184786601,2017-12-31
2018-01-31,0.00025293684330891293,1.155504300453871e-17,0.9997470631566912,2017-12-31
2018-02-28,0.05262519597148403,6.602215869178106e-20,0.947374804028516,2017-12-31
2018-03-31,0.4271217906362436,1.1468012588758764e-15,0.5728782093637552,2017-12-31
2018-04-30,0.1859920342135,4.271038576046556e-14,0.8140079657864573,2017-12-31
2018-05-31,0.19593660942450503,3.4460971763030106e-12,0.8040633905720489,2017-12-31
2018-06-30,0.9007102204370134,2.524875689052322e-10,0.09928977931049912,2017-12-31
2018-07-31,0.8228509833873785,9.437308070930538e-12,0.17714901660318422,2017-12-31
2018-08-31,0.9623168630778889,2.6483175425013286e-12,0.0376831369194627,2017-12-31
2018-09-30,0.939153356018069,9.479812391438267e-13,0.060846643980983,2017-12-31
2018-10-31,0.99996240987016,8.095091632545292e-17,3.759012983983442e-05,2017-12-31
2018-11-30,0.969517272961033,7.731843153893361e-18,0.030482727038967025,2017-12-31
2018-12-31,2.1987194583272674e-08,0.9555707039716581,0.044429274041147465,2018-12-31
2019-01-31,1.0703170241292056e-06,0.9951402648240923,0.004858664858883604,2018-12-31
2019-02-28,1.7744860004079632e-06,0.9857090480989824,0.014289177415017206,2018-12-31
2019-03-31,4.16827192207476e-06,0.9733098783549974,0.02668595337308058,2018-12-31
2019-04-30,1.0963196348155438e-05,0.8283912914238658,0.17159774537978612,2018-12-31
2019-05-31,2.374191303297796e-06,0.9433431095886314,0.056654516220065364,2018-12-31
2019-06-30,5.366523693762055e-06,0.8672376066990659,0.13275702677724036,2018-12-31
2019-07-31,3.406390414370885e-06,0.72627876174182,0.27371783186776555,2018-12-31
2019-08-31,6.750001056310304e-06,0.7429041580159177,0.257089091983026,2018-12-31
2019-09-30,1.4715179075846786e-05,0.37407650757903355,0.6259087772418906,2018-12-31
2019-10-31,3.648823459229422e-07,0.0032879347860797978,0.9967117003315742,2018-12-31
2019-11-30,8.667769469307094e-10,0.00012009308802510286,0.9998799060451979,2018-12-31
2019-12-31,0.0029928289092206396,4.1431425517275844e-07,0.9970067567765242,2019-12-31
2020-01-31,0.005029311739958556,1.9443822397052353e-09,0.9949706863156592,2019-12-31
2020-02-29,0.00016994341832690034,6.797568356801374e-11,0.9998300565136974,2019-12-31
2020-03-31,8.470250483209843e-11,7.272185739481541e-19,0.9999999999152975,2019-12-31
2020-04-30,0.00959627420400214,1.0637021477024256e-14,0.9904037257959871,2019-12-31
2020-05-31,0.9995428267047589,0.00045717329524005946,1.087584334336529e-15,2019-12-31
2020-06-30,0.9958996379934282,0.004100362006571873,1.2514757856403271e-18,2019-12-31
2020-07-31,0.9999727054140112,2.7294361735667065e-05,2.2425308279784952e-10,2019-12-31
2020-08-31,0.9999996606014013,6.922119299621301e-10,3.387063866681298e-07,2019-12-31
2020-09-30,0.9999835486297762,1.638887572254772e-07,1.628748146655883e-05,2019-12-31
2020-10-31,0.9999804933893972,2.4946780418579393e-09,1.9504115924805737e-05,2019-12-31
2020-11-30,0.9997990096364759,3.206358840311534e-06,0.00019778400468373672,2019-12-31
2020-12-31,4.680042564057589e-05,0.9999531573343952,4.223996430943543e-08,2020-12-31
2021-01-31,0.013499972920942014,0.9864998578472788,1.6923177911719787e-07,2020-12-31
2021-02-28,0.9985447542512332,0.0014506447344009672,4.601014365778684e-06,2020-12-31
2021-03-31,0.9997197130957061,6.908797249325572e-17,0.000280286904293857,2020-12-31
2021-04-30,0.9999999985570924,2.0790681426006265e-13,1.4426996944864019e-09,2020-12-31
2021-05-31,0.9999415711359522,5.8428864047832086e-05,2.2426764349803934e-45,2020-12-31
2021-06-30,0.9999914468534847,8.553146515293261e-06,2.123531150981495e-36,2020-12-31
2021-07-31,0.9999944912776203,5.508722379780291e-06,1.8070537691434413e-19,2020-12-31
2021-08-31,0.9999981745444927,1.8254549025710711e-06,6.046714520015134e-13,2020-12-31
2021-09-30,0.9999993937827498,6.059170342713319e-07,3.002157952510929e-10,2020-12-31
2021-10-31,0.9999660717863259,4.014154105314427e-06,2.9914059568799202e-05,2020-12-31
2021-11-30,0.9990537827613761,1.1713568684844423e-07,0.0009461001029370303,2020-12-31
2021-12-31,0.9998679845261301,2.204790419331503e-07,0.00013179499482808473,2021-12-31
2022-01-31,0.9999656170203828,1.1359306094809935e-07,3.426938655625567e-05,2021-12-31
2022-02-28,0.9996715470375235,2.4552885235481828e-06,0.00032599767395294967,2021-12-31
2022-03-31,0.9999884595166002,1.752056303024315e-08,1.1522962836868361e-05,2021-12-31
2022-04-30,0.9999987886054226,2.0669687095397895e-11,1.2113739077204245e-06,2021-12-31
2022-05-31,0.9999856705284402,3.183722496174096e-11,1.4329439722494083e-05,2021-12-31
2022-06-30,0.9999955734028467,4.0067883871289664e-13,4.426596752647401e-06,2021-12-31
2022-07-31,0.9999996212708487,1.6744098936352872e-14,3.7872913439895494e-07,2021-12-31
2022-08-31,0.999966102320019,3.509601964658753e-16,3.38976799806277e-05,2021-12-31
2022-09-30,0.6079965941874439,5.805598964171517e-18,0.3920034058125562,2021-12-31
