date,p0,p1,p2,refit_date
2004-12-31,5.276040591111488e-16,9.584945025227638e-05,0.9999041505497474,2004-12-31
2005-01-31,3.033393544754343e-10,3.51878361307682e-08,0.9999999645088244,2004-12-31
2005-02-28,8.196231480134178e-06,1.3191256874136008e-09,0.999991802449394,2004-12-31
2005-03-31,0.03871727958090688,8.486503499964718e-09,0.9612827119325895,2004-12-31
2005-04-30,4.674948175870311e-09,3.7248655462641293e-06,0.9999962704595052,2004-12-31
2005-05-31,0.00025640571674326085,0.9990378042735123,0.0007057900097427544,2004-12-31
2005-06-30,0.8415550540754468,0.0015770090365807698,0.15686793688797132,2004-12-31
2005-07-31,0.0011692986069667603,7.685442387496679e-14,0.9988307013929568,2004-12-31
2005-08-31,0.14390331222744548,2.478538521533444e-11,0.8560966877477699,2004-12-31
2005-09-30,0.9985123898916509,3.213790548556707e-08,0.0014875779704429637,2004-12-31
2005-10-31,0.7529882478029958,0.24701175219700497,2.0235366105786843e-31,2004-12-31
2005-11-30,0.9432412849292289,0.056758715070770446,8.577337907918975e-27,2004-12-31
2005-12-31,0.0037779072419305763,2.3196734854402622e-34,0.9962220927580689,2005-12-31
2006-01-31,0.007602923476789563,2.560802608169261e-33,0.9923970765232099,2005-12-31
2006-02-28,0.0009087079890254123,7.146807377677034e-32,0.9990912920109738,2005-12-31
2006-03-31,0.0036733367010517884,5.9877271611444826e-30,0.9963266632989478,2005-12-31
2006-04-30,0.015246362809306663,1.1351507984771818e-33,0.9847536371906932,2005-12-31
2006-05-31,0.7415470172826054,5.603856901255828e-31,0.25845298271739475,2005-12-31
2006-06-30,0.0016623692517947514,1.0895641071044797e-37,0.9983376307482055,2005-12-31
2006-07-31,0.14333507104178422,1.1372605879393462e-30,0.8566649289582159,2005-12-31
2006-08-31,0.0010948200413342705,1.4230951907234938e-29,0.9989051799586659,2005-12-31
2006-09-30,0.00260195673752047,7.566269771138903e-27,0.9973980432624793,2005-12-31
2006-10-31,0.002284067125529567,1.1065507455588622e-25,0.9977159328744712,2005-12-31
2006-11-30,3.036776855267849e-07,2.4499513744460466e-32,0.9999996963223142,2005-12-31
2006-12-31,3.116835991014614e-06,8.350866803300465e-30,0.9999968831640097,2006-12-31
2007-01-31,0.00010839226059271196,1.6611075079219438e-19,0.9998916077394077,2006-12-31
2007-02-28,0.5287162022796498,5.107549150270907e-13,0.47128379771983875,2006-12-31
2007-03-31,0.001179893678445652,7.571619080385315e-12,0.9988201063139828,2006-12-31
2007-04-30,0.005372561911889282,5.456192928205371e-09,0.9946274326319173,2006-12-31
2007-05-31,0.0005261274819356571,1.8262276630947927e-07,0.9994736898952974,2006-12-31
2007-06-30,0.019341931478090404,0.0010283396414757103,0.9796297288804343,2006-12-31
2007-07-31,0.9999881105069381,1.1840442754927942e-05,4.905030611701977e-08,2006-12-31
2007-08-31,0.9999911024034005,8.888500529403056e-06,9.096070952909124e-09,2006-12-31
2007-09-30,0.9993544097184998,0.00023481606986152894,0.00041077421163875647,2006-12-31
2007-10-31,0.9105992043694539,0.00373308031345541,0.08566771531708911,2006-12-31
2007-11-30,6.279606337581714e-05,0.9999337363375219,3.467599101897189e-06,2006-12-31
2007-12-31,3.9617385101882975e-10,0.9999825907797651,1.7408824060466478e-05,2007-12-31
2008-01-31,4.1605974980906e-21,0.9999999993794368,6.205639995029325e-10,2007-12-31
2008-02-29,7.53922346474481e-35,0.9999999972110061,2.7889939232445485e-09,2007-12-31
2008-03-31,1.3241103197230654e-22,0.9999999999959659,4.0348738228289525e-12,2007-12-31
2008-04-30,3.7735057609901156e-13,0.9999994324206559,5.675789668631479e-07,2007-12-31
2008-05-31,3.6052559278372635e-07,0.9999996204081941,1.906621303522045e-08,2007-12-31
2008-06-30,3.3583069976608235e-10,0.9999999990236859,6.404843285309693e-10,2007-12-31
2008-07-31,8.252008410896014e-14,0.999999726904635,2.730952819693162e-07,2007-12-31
2008-08-31,8.238414055877085e-13,0.9990576220157338,0.0009423779834410541,2007-12-31
2008-09-30,9.973542712492416e-14,0.9999999999999005,1.1132735143515926e-20,2007-12-31
2008-10-31,1.1007374618506404e-25,1.0,1.9794241267097793e-50,2007-12-31
2008-11-30,1.3020195557714861e-27,1.0,6.125004076754212e-50,2007-12-31
2008-12-31,2.022523834624724e-35,1.0,1.4913776388183116e-56,2008-12-31
2009-01-31,2.1244223233265964e-62,1.0,2.4210797218133273e-89,2008-12-31
2009-02-28,2.7175174790112643e-73,1.0,6.797380154436078e-104,2008-12-31
2009-03-31,1.2825747720564486e-61,1.0,8.541006179883951e-103,2008-12-31
2009-04-30,3.972248566716183e-49,1.0,4.606870562528935e-109,2008-12-31
2009-05-31,1.6500132570861357e-34,1.0,5.761852555314702e-106,2008-12-31
2009-06-30,1.797576653434198e-41,1.0,1.7647962806880252e-110,2008-12-31
2009-07-31,1.621892136854573e-30,1.0,7.248250334578205e-101,2008-12-31
2009-08-31,6.965251139599104e-22,1.0,7.293837334399346e-92,2008-12-31
2009-09-30,1.2198829772574028e-10,0.9999999998780105,1.2018938550315951e-65,2008-12-31
2009-10-31,8.095358256267524e-11,0.9999999999190461,1.5900019331888797e-39,2008-12-31
2009-11-30,3.4050376460774906e-07,0.9999996594962355,3.956103765209991e-52,2008-12-31
2009-12-31,1.3635487888987805e-14,0.9755992693541871,0.024400730645797872,2009-12-31
2010-01-31,3.462642067344578e-27,0.8663820719321571,0.1336179280678425,2009-12-31
2010-02-28,2.845369207041808e-38,0.014768617023562093,0.9852313829764383,2009-12-31
2010-03-31,2.7085365860524498e-34,4.502873918364766e-05,0.9999549712608169,2009-12-31
2010-04-30,7.052005929253218e-41,0.0016461363557496195,0.9983538636442508,2009-12-31
2010-05-31,1.6422022773064312e-29,0.9994641257164453,0.0005358742835560157,2009-12-31
2010-06-30,3.3308174318569798e-40,0.9999999939962763,6.0037253182111724e-09,2009-12-31
2010-07-31,4.262003519762286e-38,5.089330538546096e-06,0.9999949106694618,2009-12-31
2010-08-31,7.610674479165008e-26,0.89153990777275,0.10846009222725159,2009-12-31
2010-09-30,1.5847422565167423e-28,0.02269398455971136,0.9773060154402904,2009-12-31
2010-10-31,4.089377585556114e-33,3.166885725900685e-07,0.9999996833114264,2009-12-31
2010-11-30,1.8959713424074406e-26,1.3671865492029343e-05,0.9999863281345074,2009-12-31
2010-12-31,5.306975548830694e-12,2.0429220846833564e-45,0.9999999999946931,2010-12-31
2011-01-31,1.451851516757411e-13,3.114679277256812e-35,0.9999999999998552,2010-12-31
2011-02-28,8.626110169799318e-12,2.273159352748977e-31,0.999999999991374,2010-12-31
2011-03-31,2.0462249271363597e-12,7.097040716566973e-38,0.9999999999979536,2010-12-31
2011-04-30,1.3732622172776387e-12,1.558237281358913e-39,0.9999999999986269,2010-12-31
2011-05-31,1.790329437630064e-11,7.055319249792343e-23,0.9999999999820961,2010-12-31
2011-06-30,6.384809763699032e-10,2.8530228209736634e-16,0.9999999993615187,2010-12-31
2011-07-31,1.7786162086196706e-09,5.636544077012876e-09,0.99999999258484,2010-12-31
2011-08-31,2.706250682436711e-07,1.4625769067853756e-06,0.9999982667980244,2010-12-31
2011-09-30,0.004180420226159628,2.797069334624947e-10,0.9958195794941332,2010-12-31
2011-10-31,1.8887808369280054e-05,1.7368794360388142e-13,0.9999811121914566,2010-12-31
2011-11-30,1.1624792843819302e-05,6.265203097621395e-16,0.9999883752071554,2010-12-31
2011-12-31,8.351092433018633e-05,1.778713914582835e-40,0.9999164890756691,2011-12-31
2012-01-31,0.0003482781458692206,1.87049140630443e-44,0.999651721854131,2011-12-31
2012-02-29,9.13621065265727e-05,4.223594657558666e-49,0.9999086378934735,2011-12-31
2012-03-31,1.3057202633938758e-05,2.3227039706090596e-78,0.9999869427973658,2011-12-31
2012-04-30,0.0002028456632753077,5.548048493344533e-87,0.9997971543367248,2011-12-31
2012-05-31,0.013691222474842791,3.6874598994693206e-90,0.9863087775251569,2011-12-31
2012-06-30,0.014010522013574759,2.6327723682591755e-92,0.9859894779864259,2011-12-31
2012-07-31,0.05894990404067308,2.954105543611228e-76,0.9410500959593276,2011-12-31
2012-08-31,0.09429503512739648,2.45735524139581e-48,0.9057049648726038,2011-12-31
2012-09-30,0.10679276046891316,2.828296134334926e-22,0.8932072395310867,2011-12-31
2012-10-31,0.1470634569223726,3.2770838190387095e-43,0.8529365430776277,2011-12-31
2012-11-30,0.2898209747755213,7.924915112025427e-41,0.7101790252244784,2011-12-31
2012-12-31,0.1441229389009166,2.1005720721265923e-23,0.8558770610990838,2012-12-31
2013-01-31,0.019210727380304955,1.0289159826027247e-22,0.9807892726196942,2012-12-31
2013-02-28,0.030098350293431945,6.008985908595034e-34,0.9699016497065688,2012-12-31
2013-03-31,0.014090082196896312,2.6015614712337807e-52,0.9859099178031041,2012-12-31
2013-04-30,0.14566046847983846,5.2868488921828275e-51,0.8543395315201614,2012-12-31
2013-05-31,0.013131891325209763,4.822564522421067e-14,0.9868681086747426,2012-12-31
2013-06-30,0.0003662740394480866,3.1269968734766887e-10,0.9996337256478521,2012-12-31
2013-07-31,0.0003941685355903517,2.5880674035252085e-17,0.99960583146441,2012-12-31
2013-08-31,0.00017974847532021724,2.9777400651382095e-18,0.9998202515246795,2012-12-31
2013-09-30,0.0004005118927792549,8.344481103364244e-24,0.9995994881072211,2012-12-31
2013-10-31,0.00047980316378141703,2.3494862264061026e-29,0.9995201968362184,2012-12-31
2013-11-30,0.0001370350537139271,6.68069449321669e-34,0.999862964946286,2012-12-31
2013-12-31,5.630099276983648e-07,3.0043682774081753e-34,0.999999436990072,2013-12-31
2014-01-31,1.4270635816670117e-05,1.6096556092475238e-35,0.9999857293641825,2013-12-31
2014-02-28,1.836620422676426e-05,5.600651222212751e-31,0.9999816337957733,2013-12-31
2014-03-31,4.839189654224179e-05,7.084468779682957e-33,0.9999516081034576,2013-12-31
2014-04-30,9.780301939766717e-05,4.192160848356058e-38,0.9999021969806029,2013-12-31
