from_state,to_0,to_1,to_2
0,0.9281817221502988,0.023921942503272828,0.04789633534642845
1,1.0943098819700006e-116,0.9689028915800725,0.031097108419927497
2,0.04931108364540313,1.8718656770641657e-52,0.950688916354597
