from_state,to_0,to_1,to_2
0,0.9772810028095047,0.00589911621987713,0.016819880970618248
1,0.052553735493843116,0.8741551809443128,0.07329108356184408
2,0.01121736693046542,0.027199341261022,0.9615832918085125
