from_state,to_0,to_1,to_2
0,0.9747597798389807,0.025240220161019324,2.5431397899267407e-60
1,2.728392505133162e-97,0.9422119068249488,0.057788093175051125
2,0.019188652511352884,7.916119907369969e-36,0.9808113474886471
