from_state,to_0,to_1,to_2
0,0.9662743991466265,0.008434770736885259,0.02529083011648825
1,0.025484119540823923,0.9490719020834132,0.02544397837576289
2,0.017413870838716518,0.011583359989259634,0.9710027691720238
