from_state,to_0,to_1,to_2
0,0.9819733077098102,0.005954581328878079,0.012072110961311612
1,6.0670708737753665e-86,0.9468602255663485,0.05313977443365141
2,0.05377349029753269,0.02680597672289965,0.9194205329795676
