from_state,to_0,to_1,to_2
0,0.9824877018014045,0.017512298198595396,9.790484606943516e-42
1,2.2955889174558397e-159,0.9753125870842411,0.024687412915758943
2,0.018909204786257863,3.041851373858577e-60,0.9810907952137422
