from_state,to_0,to_1,to_2
0,0.9753920865400929,0.024607913459907163,3.431699073629426e-78
1,6.809312673286637e-84,0.8934243536650573,0.1065756463349427
2,0.01936509968845599,0.009721593884422215,0.9709133064271218
