from_state,to_0,to_1,to_2
0,0.9671624745672603,0.016439547632251514,0.01639797780048819
1,0.023379659332507855,0.9291565905508212,0.04746375011667091
2,0.01648959648614937,0.008156023736640691,0.97535437977721
