from_state,to_0,to_1,to_2
0,0.9506019301592347,0.02104900248201733,0.028349067358747815
1,0.05368503347851799,0.946314966521482,6.227491214317336e-113
2,0.024435563622845935,9.233058997138883e-91,0.9755644363771541
