factor,state_a,state_b,sharpe_diff,diff_p05,diff_p95,excludes_zero,n_a,n_b
Mkt-RF,0,1,0.03368484140074213,-0.733216548934259,0.8081486064227864,False,163,95
SMB,0,1,-0.6259661516365123,-1.2509603985941464,0.01884308673743554,False,163,95
HML,0,1,-0.11637777237900407,-0.8444565146477209,0.5762269024574499,False,163,95
RMW,0,1,-0.5276271834409908,-1.217405769666834,0.20299807300197767,False,163,95
CMA,0,1,-0.3026851324742897,-0.9445845525409907,0.38019274152652976,False,163,95
UMD,0,1,0.335388648538468,-0.430469217588012,1.0242935810759917,False,163,95
