factor,state_a,state_b,sharpe_diff,diff_p05,diff_p95,excludes_zero,n_a,n_b
Mkt-RF,0,1,1.2079094617582018,0.4310807898270239,2.0432343072458217,True,211,47
SMB,0,1,-0.33468141977661137,-0.987052278779558,0.48304304572408907,False,211,47
HML,0,1,-0.16518376879017208,-1.2629876029722853,0.940710524391689,False,211,47
RMW,0,1,-0.8312584439042745,-1.5511743135386722,-0.028850234189342752,True,211,47
CMA,0,1,-0.8740576144445118,-1.8657270489157944,0.10264898293738724,False,211,47
UMD,0,1,0.07110539405768085,-0.9152051376183287,1.0147484521738246,False,211,47
