from_state,to_0,to_1,to_2
0,0.9182370959023481,0.08176290409765191,1.4914202097301165e-152
1,0.024999300595612554,0.8993241770177104,0.075676522386677
2,0.006152083461373352,0.012474775842843596,0.981373140695783
