from_state,to_0,to_1,to_2
0,0.9634243039770928,0.03657569602290722,5.691498357709636e-72
1,2.275859949302661e-19,0.9716224684098799,0.02837753159012022
2,0.029756899643321545,0.014889195692207445,0.955353904664471
