from_state,to_0,to_1,to_2
0,0.9634296560144826,0.0365703439855174,1.8691949232852058e-58
1,0.01443294881708048,0.9711316213399074,0.014435429843012139
2,2.6985303963106545e-70,0.043913567211067976,0.956086432788932
