from_state,to_0,to_1,to_2
0,0.9754922776837638,7.896086344479329e-32,0.02450772231623616
1,0.010304492468611296,0.9585692777221098,0.03112622980927901
2,0.015398738240462157,0.04604863182913134,0.9385526299304066
