from_state,to_0,to_1,to_2
0,0.9684076753061734,5.753155751043005e-43,0.0315923246938266
1,0.010384760792890963,0.9585999074768676,0.031015331730241312
2,1.64728360623566e-28,0.04858502661253488,0.9514149733874651
