from_state,to_0,to_1,to_2
0,0.9230896691482054,0.07691033085179458,2.9236546994512e-200
1,0.03985926963285574,0.9202795273964641,0.03986120297068016
2,1.3160774812860726e-170,0.03038776398523559,0.9696122360147645
