from_state,to_0,to_1,to_2
0,0.9695210226310809,1.7829908489352239e-40,0.030478977368919014
1,0.014944137965406695,0.9555232473077425,0.029532614726850794
2,8.147628031824469e-58,0.047161051748006,0.952838948251994
