from_state,to_0,to_1,to_2
0,0.9171399881264729,0.08286001187352707,3.623212719947481e-46
1,0.016786183987614577,0.9327726403733116,0.050441175639073806
2,0.005977844088056804,0.006010981681428311,0.9880111742305149
