from_state,to_0,to_1,to_2,to_3
0,0.9608664412881383,0.0,0.0,0.03913355871186176
1,0.0,0.9466097616497436,0.053390238350256344,2.3410179093307177e-254
2,0.0,0.014990964969820626,0.9700267481081194,0.014982286922059943
3,0.010452282590361685,0.010452102589110713,0.010452277697358304,0.9686433371231692
