from_state,to_0,to_1,to_2,to_3
0,0.9688592422166048,0.020760193402933325,0.01038056438046197,0.0
1,0.05204600998069131,0.9219321129928916,0.026021877026417096,6.11940861e-315
2,0.008464796288542327,1.9341340534047057e-229,0.9830706366246469,0.008464567086810683
3,0.0,0.007037626599573995,6.707910943369998e-16,0.9929623734004255
