from_state,to_0,to_1,to_2,to_3
0,0.9635870781673973,0.009103755863820182,0.027309165968782502,4.6957172242884325e-135
1,0.095703078609552,0.904296921390448,7.787867274453109e-165,1.9765321572677108e-220
2,2.949847435146229e-149,0.01367388706323947,0.9726498365464571,0.013676276390303476
3,1.198974765585e-312,0.011752886143994916,0.011755976618182147,0.9764911372378229
