from_state,to_0,to_1,to_2,to_3
0,0.9836070545030046,0.016392945496995454,4.164e-320,5.858578179178199e-243
1,1.0736342101317548e-150,0.9673448907700991,0.016327074942161433,0.016328034287739504
2,0.0,0.02228556015268226,0.9554288242338594,0.022285615613458397
3,2.238977871999199e-203,0.020887614733759535,0.02088643946749305,0.9582259457987474
