from_state,to_0,to_1,to_2,to_3
0,0.9812265535661298,0.009386569007945393,2.5714916140486794e-187,0.009386877425924823
1,1.262366002995421e-157,0.943862609373545,0.05613739062645499,2.5647164638634326e-31
2,1.704929980731393e-36,5.4827895943065965e-61,0.9696039703917688,0.030396029608231293
3,0.012652440471518644,0.01265202570949533,0.012652459035039719,0.9620430747839462
