from_state,to_0,to_1,to_2,to_3
0,0.9838425623978807,0.0,0.01615743760211935,0.0
1,0.0,0.9253969949693931,0.0248403486324909,0.04976265639811596
2,1.5789317894945121e-74,0.009907957206360528,0.9800930560606502,0.009998986732989348
3,0.0,0.01852798018347774,0.009275729661829674,0.9721962901546927
